id,user,asset_type,asset_id,created_at,rate
781459075041670521,P3199P,news,N213,2021-02-09 05:35:50.793187,3
276912869785590427,U3991V,capability,pro709,2021-11-29 18:21:56.509435,1
340993751034633211,U636B,tweet,282487530793562304,2023-12-22 19:30:08.724195,2
678976572499664790,U3759O,opportunity,opr117,2024-07-09 13:01:15.949462,4
747749607358220914,U1649Q,capability,serv730,2021-05-22 05:03:28.610320,5
521633967745828730,P2051E,opportunity,opr006,2022-04-24 19:04:24.403051,1
819727632676137174,U246G,news,N360,2024-06-29 08:25:57.901128,3
509721757793055363,U1064V,event,EV260,2022-01-16 03:16:31.100528,1
336449802602502003,ORG450,opportunity,opr066,2023-05-15 17:52:15.033142,3
758122671752064350,ORG1491,opportunity,opr053,2024-02-03 18:10:22.074364,2
465672657221014748,U1443E,opportunity,opr083,2022-07-07 08:15:20.087951,2
906786065058979505,P2101R,event,EV238,2022-09-18 01:33:29.792044,1
578484948858290430,U1281Z,capability,serv230,2021-10-15 18:17:16.532600,2
187200526201121030,P2500F,tweet,576202298682384715,2023-03-21 09:42:31.661175,2
582472331816802989,ORG694,tweet,280459370608956851,2022-12-09 00:54:10.937245,4
576127168922415051,U3850W,tweet,158574336381724090,2024-07-23 05:39:34.717390,5
443680203727051131,U1572W,capability,serv692,2022-06-18 07:23:00.326878,2
850165439034642937,P1388W,news,N460,2020-04-06 10:41:14.148068,5
296342432429538632,ORG1351,opportunity,opr116,2024-06-05 12:21:09.565774,1
965189623150254044,U2349L,news,N098,2021-07-15 06:54:40.871927,5
754669919451392224,U3231U,capability,serv602,2022-12-04 01:45:19.367129,3
373800056074416678,P346S,event,EV022,2020-01-07 08:53:22.369994,5
410413530896333430,P1005Z,capability,serv076,2023-08-30 10:33:47.798584,4
777953395494484729,U3929O,capability,serv512,2023-04-07 11:12:08.519498,1
239710720590980464,P2548H,capability,serv218,2023-03-17 16:19:45.764074,4
842835929400046019,P940U,opportunity,opr045,2023-11-10 18:22:11.280987,2
103815408611116131,U834W,opportunity,opr049,2024-01-13 19:55:23.066843,2
401769712299378280,U262K,event,EV251,2022-10-21 23:12:38.625626,3
822269910145286500,U2727F,opportunity,opr041,2023-04-24 04:44:46.707757,2
832242917914220007,U3966P,tweet,270813768891396201,2020-01-26 11:00:26.517588,5
540524560855585371,ORG3261,event,EV127,2021-07-16 12:17:21.900006,2
125252785894602567,P2492G,event,EV331,2023-04-02 17:02:38.137057,3
319904002186265661,U3501I,tweet,204016605521504195,2021-09-27 15:24:06.624108,3
485911236930878299,P3434V,event,EV008,2022-12-27 03:10:27.638155,3
776796792702567799,ORG1959,news,N467,2022-07-20 07:11:36.851286,2
224617748502672481,U2201E,capability,pro077,2023-08-18 04:32:18.012268,5
46210787472960679,ORG3690,tweet,597678693742198325,2020-06-01 19:31:22.217846,4
816190509237520271,U377C,tweet,548122442846660337,2021-11-05 00:23:00.613011,3
262599593668084484,U3513P,tweet,127939751027766564,2023-11-05 22:10:12.665826,2
12404144462657750,P726R,capability,serv736,2022-07-12 16:40:37.660671,3
142370855561563418,U2841A,capability,serv420,2021-06-20 19:23:45.909850,2
528983814655380450,U209K,event,EV173,2020-06-25 09:00:58.639518,2
546571379912448733,P1719D,capability,serv512,2020-05-19 04:15:48.163162,3
157190536650147347,U1681J,capability,pro133,2021-01-03 04:47:35.951355,1
948374036886050345,P3512N,capability,serv410,2020-04-07 09:32:27.900601,3
171486387653536415,P2940S,event,EV233,2022-02-03 09:10:54.801594,2
896925086411386082,P1500C,opportunity,opr022,2020-11-24 18:29:47.825423,2
204167237899742828,U909H,opportunity,opr030,2022-11-17 05:29:36.932773,1
304792640743805644,ORG3036,tweet,239119875683859691,2022-10-13 21:32:36.850290,2
982689574555942758,U434Y,capability,serv360,2020-08-24 10:22:21.620587,3
463097295787227769,ORG2789,opportunity,opr113,2020-05-10 11:15:54.256605,5
274091829506616319,U896A,tweet,280728194608595445,2022-02-22 06:01:40.711766,2
801114636592919047,U642U,tweet,679853743995396280,2020-03-10 17:01:35.227122,3
780172806448301665,U3269D,event,EV175,2020-03-06 07:27:03.750993,5
742106768306558797,P2083C,event,EV154,2024-06-01 00:08:49.787444,2
123165658004749005,P1027N,capability,serv676,2023-11-03 14:55:54.841295,2
316387412641897435,U470B,event,EV192,2023-07-18 07:47:51.629192,3
338433978305865476,P2489W,news,N056,2022-02-24 19:30:06.531808,4
188852112921347802,U1101Y,news,N369,2024-08-02 14:53:31.492945,2
762831546314407432,U1625Q,news,N173,2021-05-17 01:55:10.531605,5
870816739382533088,P872G,news,N397,2021-01-06 23:17:04.466842,5
99813852378520443,U584A,news,N342,2022-05-08 08:34:50.367615,5
773696300307399062,P402A,opportunity,opr047,2020-11-09 13:54:46.747142,5
380541479210055532,P1125O,news,N472,2022-11-12 06:30:37.203242,5
691614303401621655,U3770X,capability,pro223,2023-08-15 17:12:25.685632,3
400701627720453794,P035L,event,EV489,2023-04-03 07:25:56.526255,5
441371560784299961,ORG3894,capability,pro747,2023-12-20 09:30:38.160629,1
519334684068179594,P1211Q,news,N252,2022-11-10 00:17:40.722565,4
104968789613293089,ORG3405,opportunity,opr037,2020-08-13 14:21:26.425636,3
172030390218530534,U803B,news,N298,2021-08-20 07:01:10.149610,2
699818924742825492,P3310W,event,EV472,2024-04-23 07:58:52.364994,4
522588815913504432,U1023E,tweet,653908142158347252,2022-11-22 17:03:09.377233,4
130529950640815285,P2889V,tweet,744947720269824596,2020-10-09 16:31:44.387500,5
165574954089643110,ORG397,event,EV104,2022-03-30 16:23:08.719170,3
480234169027054411,ORG3019,event,EV056,2022-04-06 14:39:53.853550,2
172951745780920158,ORG3762,tweet,60392111443943734,2022-12-13 21:02:33.214583,3
999638102308262578,P089S,capability,pro509,2023-11-22 05:30:11.436100,1
981802441073961177,P3304Q,tweet,616808938278380768,2024-02-17 20:55:31.234140,5
991870357215699404,P1188C,opportunity,opr055,2022-09-27 11:38:35.105586,5
980542498707871429,P312N,news,N431,2023-08-19 12:44:07.317901,4
866622512269587999,P207O,event,EV026,2021-10-12 23:42:03.984687,2
683894178296791766,P3609F,event,EV039,2020-12-28 09:14:40.828583,1
93021996228743748,U3853T,tweet,393942656352366282,2020-07-09 02:50:21.320887,4
266045201056015997,U1487V,news,N265,2023-03-12 19:56:41.705417,4
182343383700450265,P3951E,opportunity,opr053,2020-09-03 18:55:42.014307,1
465649763775115270,U3935H,capability,serv188,2020-09-06 02:46:17.581531,4
437124794346592971,P1082O,opportunity,opr060,2021-08-14 19:18:52.274216,2
928877005423814145,P3562M,opportunity,opr117,2020-07-16 07:12:01.581336,2
160360857872517620,P105U,event,EV439,2021-06-15 18:29:11.852427,1
756132199067274606,P3889D,opportunity,opr093,2023-05-17 12:52:36.605292,3
765108469981190883,P1900K,event,EV476,2022-07-13 02:47:48.170981,5
740840417155114259,P867H,news,N092,2022-10-28 18:29:32.988878,1
43675955838951414,P905T,news,N364,2023-07-05 00:09:34.818120,3
267105980660005522,P2700T,event,EV301,2020-08-24 21:49:18.192156,4
199117431167624736,P185Z,tweet,530168286270444466,2024-06-06 16:50:09.501905,5
608512339768897562,U1883W,tweet,68338961257345035,2022-11-27 06:19:01.654189,5
282156140211888269,ORG3466,news,N321,2021-07-02 21:29:41.890695,5
571668981105056523,ORG398,tweet,108638722916909697,2023-10-10 06:31:08.555447,5
779696872956830274,ORG3426,news,N206,2021-02-03 08:09:43.327281,2
255140096497370365,U1144E,tweet,616061854458221159,2021-05-18 23:05:18.929068,2
564651324126054290,P2574X,opportunity,opr029,2020-01-27 01:17:28.747091,3
395999334936981894,U1571R,tweet,771930151752383097,2023-06-11 03:50:23.111838,3
665242509773620437,U2580Y,tweet,898574591945914466,2021-02-25 07:20:42.067038,3
947401185110661355,ORG2367,tweet,538284549872598145,2023-05-14 06:05:04.614477,1
811375837459849184,ORG2316,tweet,740266572148098488,2020-06-11 17:27:30.461655,1
476687116647734289,U776V,capability,pro347,2020-12-29 03:07:40.548547,3
732994018064717073,P3213X,tweet,928051767508064874,2022-10-01 16:05:31.428169,3
219530252975934092,P3507D,event,EV139,2024-03-09 02:02:45.802481,5
915994450191963451,ORG895,news,N390,2023-05-06 13:33:13.393978,1
382745550525701606,U2531Q,event,EV019,2023-09-05 14:26:03.375442,2
306372079403899499,P2340I,tweet,472256914978095259,2020-11-21 14:57:33.940040,4
358527367142251968,ORG3091,opportunity,opr086,2020-05-31 03:58:06.591245,1
394024738297894804,P945S,capability,pro571,2020-05-24 16:09:27.058267,5
910352623258218136,U3714H,opportunity,opr105,2023-10-26 21:13:50.579847,1
914109839075752114,ORG1914,opportunity,opr061,2023-02-13 02:33:08.672227,5
862766929851861184,U1643Y,tweet,594621831267979853,2020-05-05 17:08:00.699605,3
527062191811175266,P3039Z,opportunity,opr030,2023-11-21 21:10:48.904806,1
583525683594601835,U3097I,tweet,267384673946948025,2024-07-28 12:34:49.820529,1
865157958219546296,U135G,news,N405,2022-09-16 06:06:41.846331,5
154354304592669519,U3607M,opportunity,opr054,2020-06-08 04:14:29.779643,4
722838893681045197,U1323N,news,N209,2021-03-09 14:51:00.220251,3
934426552718195075,P621E,tweet,94174979699442091,2022-02-21 10:27:37.977876,1
490271135939785392,P2678L,opportunity,opr114,2022-03-13 05:16:53.696688,3
741944438832652839,P641N,tweet,252393351887028737,2023-07-31 16:22:37.867772,4
910640047013466843,P1070M,capability,pro615,2020-06-06 13:53:31.378643,3
14718395668996715,U062R,event,EV093,2020-11-25 19:13:31.673960,1
821071988922624950,U3134Z,event,EV263,2020-08-09 02:56:20.941576,3
606079944157756826,ORG450,tweet,744142918761925370,2023-11-25 12:04:58.292004,2
265689712621537363,U2606C,tweet,289176121453386539,2021-07-31 23:28:06.313948,2
50143024071736756,ORG1743,news,N267,2023-12-10 12:15:13.277068,2
242415002207939328,U3095D,opportunity,opr091,2020-10-10 22:55:19.529135,5
800230080940177894,P3409Z,tweet,648726460114625711,2024-01-01 05:58:16.497078,4
73776128203376387,P2319F,event,EV395,2020-07-11 08:01:08.753331,2
630514897042576017,P966H,capability,pro491,2023-06-04 17:32:03.524202,3
546714198692887630,ORG1364,opportunity,opr035,2020-03-27 02:38:44.657525,4
831770305208837267,P1917J,event,EV108,2022-05-05 03:04:50.904111,3
294643395545647871,P055I,news,N431,2020-08-06 10:12:55.589303,3
634937016953221184,U726Q,tweet,611587896402582442,2022-10-05 05:57:14.468096,4
81978811095968044,P212S,opportunity,opr083,2022-08-13 21:31:57.390755,2
640237563980086330,U1614R,opportunity,opr043,2020-05-28 21:26:40.285041,1
646139717274188794,U653G,tweet,753283708300811212,2023-07-29 06:24:17.766147,3
319135771351449097,ORG508,news,N362,2024-07-12 02:42:06.267240,4
164680380752237838,U1005E,opportunity,opr072,2024-06-04 23:16:56.627357,5
19597314377924176,U2484H,opportunity,opr037,2023-09-26 13:37:57.762868,4
967292048832479853,U2099L,capability,serv080,2021-03-28 18:57:44.618694,3
568718029406032645,U3617C,tweet,732819968834020718,2020-07-03 22:58:00.244751,1
2717631465108136,ORG2556,opportunity,opr120,2021-11-27 03:54:50.052092,5
721615923606888368,P3485H,news,N211,2020-05-06 14:26:17.140419,1
242980234792119643,P1960M,opportunity,opr065,2021-07-29 23:38:19.835205,1
315369667565849266,P2501L,capability,serv322,2023-10-20 20:13:27.030394,4
768606636434101648,U090A,capability,serv216,2023-07-30 02:28:45.835732,2
761315972858421359,ORG241,event,EV136,2023-10-02 20:00:26.932410,1
106061724238648502,P3541H,news,N103,2020-05-29 03:14:47.860406,2
366917003401219253,U2939B,opportunity,opr102,2022-06-27 21:32:17.314340,2
7767634919337059,P1232X,capability,serv256,2020-01-06 03:35:38.987347,4
474396739801783593,P470Q,opportunity,opr017,2022-08-10 10:53:16.812609,2
160252455814087118,P3778F,event,EV418,2023-12-26 18:17:27.798864,1
913129659709367579,U424I,tweet,885527042801324659,2022-12-11 20:49:16.916395,4
34641174040236268,P1379Y,news,N069,2021-02-07 16:08:24.665647,5
468417790321941906,P2363W,event,EV066,2021-07-05 11:19:10.601168,1
572910509616901451,U595N,capability,pro663,2023-04-27 09:23:35.905662,5
72325064051820963,U929W,event,EV275,2023-10-04 17:51:12.849266,5
77881616887709398,P3070A,event,EV369,2023-02-26 10:49:27.944866,1
379558406650890887,U2110K,capability,serv132,2022-01-21 06:56:34.707924,3
732820030786552274,P013H,event,EV110,2024-07-14 22:28:06.038565,2
444327175367306775,U1898N,event,EV266,2020-01-30 12:25:47.907184,5
527645148436159266,P3977K,opportunity,opr078,2020-03-06 16:12:59.085845,4
90228386779923892,ORG3168,tweet,578667527061183822,2023-03-01 13:42:05.587367,5
246539977921614307,ORG2195,tweet,626073660066467155,2023-04-05 14:18:29.832803,4
964000739869920854,P2001W,opportunity,opr050,2023-12-05 11:56:41.408239,2
603184049239796870,U3438S,news,N120,2020-06-29 05:45:32.705187,3
4049562345330825,P3930Y,tweet,739906486101380007,2022-09-28 13:52:44.593792,2
237035571135794623,ORG3148,tweet,752596849259682106,2023-11-27 03:15:41.784410,1
113644081258078538,U2646Q,tweet,70250906962839841,2021-03-22 19:48:01.850910,4
796719654679939395,U3746X,capability,serv734,2022-01-21 10:36:36.637942,1
507307203793128397,P387I,event,EV456,2023-02-26 07:25:57.107351,3
861006280989433747,ORG1181,capability,pro713,2022-09-23 03:11:02.229048,4
444137048904592044,P3903W,news,N352,2022-11-23 18:04:53.639029,5
974668567707423064,P2543A,opportunity,opr058,2023-02-03 06:19:39.002388,1
961269377990276096,P2627D,news,N220,2024-05-27 00:02:02.838833,2
468702865617805047,U2396D,event,EV328,2023-05-17 16:11:43.913159,2
692805641711051369,U3936K,news,N085,2022-04-10 09:46:49.277905,3
539079260326452696,U1710G,news,N402,2023-02-17 13:32:46.399990,1
523123275913851635,U1483F,tweet,293226591367111863,2022-08-06 07:41:43.733392,2
389030773473235111,P1620N,news,N265,2024-07-17 19:57:00.958113,2
551490623923887627,U1814E,news,N262,2022-11-28 19:59:13.543663,5
574301907008997331,U3431E,news,N020,2024-06-16 17:54:36.375177,3
484393151409968976,U3205V,tweet,487603428951883420,2022-02-18 07:04:31.436254,5
922209520542974032,U2808C,tweet,719938884358426844,2024-03-22 22:42:01.183690,4
202577688891898322,P3666W,event,EV205,2020-04-20 17:56:35.499904,4
970915214732118665,ORG3148,news,N307,2022-12-05 02:34:57.523468,3
543707210067821590,ORG2153,capability,pro721,2023-05-21 06:31:43.296624,3
852421632200226730,U1858X,capability,pro567,2024-03-31 21:01:36.716525,4
164566656348445249,U262K,tweet,242294633924549956,2022-11-14 00:19:50.174830,1
555190985546645402,U3611S,capability,pro637,2023-04-28 03:13:56.282409,5
775176137771216050,ORG1885,tweet,541989583655156629,2021-01-06 04:50:30.003444,1
911190265319895921,P2665P,opportunity,opr006,2024-01-21 08:36:40.063763,3
879405264717263198,P3274C,opportunity,opr071,2022-12-21 18:56:45.740584,2
535333195767835437,U2321V,news,N452,2023-09-05 22:29:57.145096,5
648431053368599506,U1730R,tweet,824296362897066907,2022-10-02 14:35:33.795663,2
648172216056668970,P2798N,opportunity,opr029,2022-04-28 18:36:01.419506,1
711130957415091664,U3320X,event,EV429,2020-02-23 03:19:29.295075,5
897625320394678572,P331G,news,N126,2022-09-06 20:10:51.894936,3
341592378464802126,P2182S,opportunity,opr090,2021-01-02 20:42:42.087900,4
895366795194727259,P3949I,news,N061,2021-06-02 15:43:55.333743,1
737479586841317788,P2459Y,news,N417,2022-06-27 14:19:11.942984,3
126701989467672946,U3642P,tweet,938492530019543454,2022-08-03 00:54:42.077184,5
884172271011373495,U1176L,news,N103,2022-10-13 02:01:16.311226,3
512862079166853752,U3905H,tweet,635832165145377962,2022-04-18 19:40:55.274552,1
764032337725775514,P1724C,tweet,456229840687154125,2021-11-07 13:20:47.956862,3
314937167870773131,U1181H,event,EV101,2023-12-05 00:43:10.799269,1
972784025455386515,P1090N,capability,serv696,2020-05-23 19:20:37.286572,5
881905739087660780,ORG3626,tweet,411879268303639675,2020-01-21 08:23:28.972583,5
276140968958826644,ORG402,tweet,121314985538615683,2023-02-04 17:24:44.024395,5
112999809103777584,ORG302,event,EV319,2024-08-11 21:38:51.129542,5
457512330975908431,P1425O,tweet,324706813162980238,2022-02-16 12:48:52.734982,3
455074824281831048,P2989E,opportunity,opr004,2022-05-30 18:22:57.580055,1
696627624062494093,U2111K,news,N265,2020-04-19 11:33:10.820204,1
708402781548485641,ORG3895,opportunity,opr116,2020-03-28 11:14:32.336350,3
862824676306714552,U350E,tweet,975274874448711014,2020-08-20 14:58:12.983595,2
721990682343134773,P1569P,event,EV030,2021-08-12 03:00:39.661878,1
309516617510786204,U2296A,news,N007,2020-12-18 07:15:36.047748,3
548159563567441123,P2747N,tweet,344434639151658714,2022-02-28 03:50:01.896512,5
7729799636714229,U3795B,tweet,743870918669943817,2024-03-18 01:40:24.522406,4
128031112224762477,P1536M,tweet,578532516382253272,2021-08-31 04:45:15.752435,3
1664518005921012,U2592G,tweet,274701724847143031,2020-06-02 22:36:03.059962,2
37554758081574863,ORG3445,capability,serv434,2021-11-05 05:03:49.412548,4
364954604201725760,ORG1795,capability,serv730,2024-03-25 18:03:52.309793,4
990549811813472365,U2404B,tweet,800760697233265865,2023-12-30 18:44:02.492553,1
635817190924971815,U676R,news,N164,2021-09-29 10:34:10.487266,1
318235311372106121,U2478B,event,EV156,2020-11-05 11:21:41.280422,3
308529189533003378,ORG2465,news,N025,2022-01-15 07:46:44.631860,5
216334123546821991,P161T,tweet,981503076284906498,2024-03-21 01:55:43.304002,3
165679617175870578,ORG3730,capability,pro249,2022-11-19 00:09:09.050711,2
487497281321587111,P3896T,tweet,142060719774715702,2020-03-25 08:07:44.175545,2
29915688187785240,ORG486,opportunity,opr062,2021-06-01 06:45:23.899364,5
417261531363617977,U521R,capability,serv272,2023-12-10 08:23:40.007787,3
161089864949835750,ORG1024,event,EV202,2024-04-28 02:22:14.324332,4
725500900368563753,P2626F,opportunity,opr065,2023-11-20 16:33:03.263330,4
177982187225626419,P045P,event,EV140,2020-02-28 18:39:50.972845,2
198759185851286846,U944G,capability,serv258,2023-08-28 22:28:06.277830,2
749453781218988308,U1282X,tweet,486895954773733630,2021-05-18 01:26:24.427746,4
23703733213735710,P1546J,capability,pro025,2022-10-13 23:22:25.150069,3
999892973914578473,U1577G,capability,serv232,2022-04-11 12:45:31.671104,3
472465342817540095,U3619G,opportunity,opr041,2022-07-18 21:20:51.097970,2
708516226064973642,ORG3230,opportunity,opr106,2020-02-02 10:10:17.671146,1
612601041518303715,U1777S,tweet,111059882387658580,2021-02-17 06:25:44.059565,3
656774373666566672,U3286G,capability,pro097,2020-10-11 21:38:21.565068,5
134422610389712429,P2606Z,opportunity,opr041,2024-03-23 08:34:53.236896,1
346455391228574518,P2804J,tweet,413915403119260850,2021-09-04 14:11:16.875808,5
24650610427456404,P1619A,tweet,216409563636509577,2022-12-23 07:17:43.798981,1
13002473495661664,ORG1169,news,N363,2024-03-14 10:04:49.378595,3
694820413159833967,ORG3389,tweet,680826293498733392,2021-10-11 02:05:06.237328,3
976257739800445072,U416F,news,N127,2021-01-01 12:13:26.820416,4
274103973482755912,U140D,tweet,298328370446521121,2020-12-28 00:59:58.829570,3
744164775457676192,P2106F,capability,serv602,2023-04-01 01:32:24.376190,2
219905656537125257,U1582R,opportunity,opr041,2020-12-08 09:06:43.436038,4
870746097482912959,ORG2908,tweet,770080912191667044,2024-06-19 16:13:50.938617,5
755464399264954133,U1125T,event,EV060,2023-04-27 06:09:58.362580,1
378652188835092590,ORG3851,capability,pro005,2020-05-31 16:50:30.085130,2
740617338347489215,U2411Y,opportunity,opr080,2021-11-08 10:44:03.121915,5
448390575016360207,U151G,opportunity,opr023,2021-02-09 13:33:19.400856,1
132743259862511212,ORG1032,event,EV045,2022-03-28 04:58:21.291558,3
317909427896207874,U2755N,capability,serv620,2024-06-30 05:30:12.095460,3
66655743141570559,ORG2962,event,EV363,2022-09-23 11:27:23.149607,3
191303502624382438,P2062K,tweet,314860429548847062,2020-10-15 18:09:45.161793,5
480002164738139318,ORG1500,tweet,629459158673203775,2020-08-28 00:09:21.637142,2
144139311503062119,P3852O,event,EV169,2022-07-28 03:42:17.140245,1
392141334573436463,ORG3476,opportunity,opr088,2023-04-05 03:05:18.165721,1
278600924145082240,U1808D,news,N253,2023-04-13 09:51:13.734012,2
513427743028817457,U907E,capability,pro521,2024-01-07 10:30:19.369205,4
790643414214887384,P3811W,tweet,942241628923161219,2020-05-19 00:53:39.593567,1
936678461351568269,ORG1296,event,EV384,2023-08-08 00:07:16.130204,5
423873397837081789,P3215M,event,EV319,2020-05-10 14:50:02.312880,2
426466667998078233,U3440R,news,N079,2021-09-10 14:20:35.767038,4
169608927574860862,P3193B,tweet,471521512539845564,2023-02-14 21:08:26.599453,3
867650499425358817,U795Q,tweet,34118502773418033,2022-10-16 15:27:03.441174,5
859944819751157217,P2705Y,opportunity,opr052,2021-04-15 15:35:35.020607,4
742904987694642245,P746Z,tweet,690628812774630793,2022-05-16 01:56:49.747259,1
563976195868359864,U1048M,news,N306,2022-02-20 11:08:40.676221,4
250214678508709327,U1255F,capability,serv188,2020-06-28 09:27:13.552943,1
599942631442608151,P1985L,opportunity,opr061,2023-11-11 02:01:20.494453,1
906535046305684395,P754H,news,N150,2021-03-12 07:34:36.485648,1
553415256824296331,U3761U,tweet,750748540818644026,2020-01-16 13:25:59.015401,3
716913912202377898,ORG3580,news,N288,2021-05-29 19:07:36.390352,1
931114960040429639,P366Z,capability,serv450,2023-04-22 16:15:23.817272,1
660182354939704532,P3056X,opportunity,opr118,2021-05-05 19:47:19.537105,5
439474853807190572,U3116O,tweet,237262316953755433,2020-04-19 23:49:36.996264,3
517709444925424143,U327W,event,EV049,2022-11-21 22:06:04.181960,3
424795967988260383,P3147N,capability,serv578,2021-02-21 11:32:14.834419,5
403881715708453895,P2226T,tweet,594365739793061414,2022-12-02 12:54:16.950193,4
748902487340783751,P1727C,news,N263,2024-06-15 17:29:24.857768,3
137326962195769080,U535I,opportunity,opr022,2021-12-06 07:40:55.175370,3
371513763217117141,U2955W,tweet,917040895353771740,2021-04-21 08:13:30.760180,5
39744869836859613,U504E,tweet,585146524709401675,2020-04-15 01:39:16.050034,4
597622375794338031,U2684P,news,N278,2022-12-04 13:00:17.660613,5
418312881467890465,U032L,opportunity,opr081,2021-09-20 12:43:37.979543,4
90114057461940352,U486R,capability,serv116,2020-07-15 07:20:17.036785,5
621065562410206394,U3488F,news,N197,2023-02-13 20:39:21.528121,4
312862021412770396,P2508O,event,EV362,2024-06-21 21:53:29.932810,1
368467413640010472,U249J,news,N464,2021-12-18 14:49:50.131160,2
192926921106179480,P361T,opportunity,opr102,2021-03-16 16:54:14.467436,5
249420991187923919,P1970K,news,N271,2020-02-14 23:34:48.430645,3
834696362179731981,P2699C,news,N186,2020-11-18 21:06:10.805032,3
648171007510873049,U2812C,capability,serv558,2023-10-04 18:13:22.196154,4
22183219291091632,ORG2854,tweet,965525834888415782,2020-02-18 21:56:37.842574,4
70528371389883409,ORG3085,opportunity,opr056,2023-06-05 02:06:43.795005,3
145276312772923577,U3210A,opportunity,opr053,2023-12-06 21:09:45.836637,3
37040336476328883,P2630M,news,N234,2023-06-03 22:36:58.577508,3
939406305415446991,U200C,event,EV048,2024-05-27 14:56:05.975131,3
522389388843373502,U1672U,event,EV195,2021-03-22 07:42:06.915607,1
178748271552392363,U3301G,capability,serv392,2020-07-07 17:36:10.512314,3
215770578810925809,ORG1863,tweet,75407448032932511,2024-06-06 22:13:15.876927,3
29374928633051259,U951I,tweet,91870107131535885,2024-06-03 07:47:06.542571,1
583845966416832993,P1057K,tweet,388355972007212783,2024-05-08 10:03:44.783254,3
647864485123248260,U3236W,event,EV463,2022-10-12 05:49:12.633721,1
930697680492652268,P287E,tweet,360191829999610225,2020-08-02 04:31:58.355285,4
550167522283591386,P3977K,capability,pro587,2024-06-25 13:36:13.643223,3
274868927871233548,ORG2488,news,N338,2022-07-04 00:23:38.822990,4
626366092409069358,U511S,event,EV185,2020-08-18 16:10:14.869130,5
569848911075636485,U3712F,tweet,857428123066511834,2022-01-07 21:11:38.094142,4
880559170878515077,U1912J,news,N128,2020-09-07 03:18:22.373690,1
830528537012660211,U1570M,event,EV115,2021-07-26 14:01:33.643152,1
46982621631559448,P1499R,capability,serv408,2024-01-19 10:46:24.286567,4
317559869104334736,P3548A,capability,serv030,2023-12-19 02:42:35.838563,5
818043415463152397,ORG2979,news,N288,2022-08-08 08:56:09.037007,3
978315117383905874,P3319B,capability,pro483,2023-04-13 01:11:27.913476,4
752682729509177578,P1554S,news,N484,2023-11-21 22:12:36.980279,4
189427612329879361,U3681M,capability,serv460,2024-06-25 11:17:08.178272,5
373838405735354057,U3175U,event,EV195,2022-01-17 20:05:03.306407,3
861511506567946634,P313L,event,EV275,2024-04-30 05:29:24.158762,2
367609445019615568,U3767M,capability,pro005,2022-10-20 10:36:31.518123,4
609531309157891707,U2294D,tweet,612759034872980752,2022-11-11 18:01:07.500391,4
4833669291898789,P2171K,event,EV086,2022-06-24 20:35:02.121804,2
985151404051353571,P3307K,capability,pro711,2022-09-09 03:04:28.666223,4
704224454095190804,P1044B,tweet,7959565563913336,2021-09-28 10:57:54.999183,2
587946582573999703,ORG075,opportunity,opr086,2023-10-13 07:11:36.038235,2
126838182662114396,U687A,capability,serv202,2024-01-10 03:02:59.746372,3
967180706683191263,U2880D,news,N096,2022-01-19 21:09:50.767178,4
936862690569563320,U968C,opportunity,opr032,2021-04-11 03:29:34.181673,1
870102298944525261,ORG3835,news,N149,2022-03-29 21:07:36.275228,4
354294129336469438,P2057O,tweet,312708663048162004,2020-06-03 00:59:32.039077,4
410289562751820155,P591X,capability,pro087,2023-02-16 14:48:55.483109,1
980047296723469222,ORG2529,event,EV267,2023-12-11 08:13:09.027377,5
275257238017548551,U2625P,opportunity,opr074,2021-01-27 05:13:53.983375,5
233279664320474562,U3988F,event,EV496,2022-01-05 00:10:33.117516,2
697883874780135797,ORG1347,opportunity,opr013,2020-09-15 22:38:11.517094,2
911911148912659526,P162Y,tweet,114810832588296531,2024-01-03 10:50:48.871112,5
301467500405643156,U2375Z,tweet,337244918548140176,2023-12-21 17:10:20.036365,4
872729000441666632,P1229I,event,EV037,2023-01-19 00:45:50.265347,4
101662635840640212,P935R,event,EV423,2023-10-13 13:18:20.738706,2
787487393812067243,U3267G,news,N318,2020-04-18 12:05:10.968052,4
839027704519048691,U359U,capability,pro631,2022-02-06 21:50:51.115148,2
890794299509642866,U2369S,news,N482,2021-08-14 02:09:50.787399,1
289704838311551791,U002W,opportunity,opr036,2021-04-21 07:07:09.360425,4
223034414136748847,ORG2654,opportunity,opr117,2020-12-25 00:54:36.564654,4
376645449033588859,U3965F,opportunity,opr055,2023-08-25 16:16:03.606732,2
139956519501847152,P3914B,opportunity,opr081,2022-05-18 23:44:18.442612,1
638510831092014915,U729F,capability,pro309,2023-12-28 00:11:05.958648,3
37832047832647487,U707P,tweet,86483540986973243,2020-01-29 23:51:00.232633,2
616985705854489036,U2485P,news,N169,2023-11-25 11:29:54.992699,2
463114952121465642,ORG085,tweet,98527439369645856,2021-06-08 15:06:39.115921,1
392026907099737819,P1277B,capability,serv014,2021-01-22 19:24:20.394055,3
429358962030643352,P1805D,event,EV028,2021-03-06 04:38:36.414786,3
704616680410993874,U3681M,news,N458,2022-08-14 07:05:59.569010,4
170436695416092908,U3629W,capability,serv332,2021-03-08 22:21:41.915570,4
262658716826297695,U2669K,tweet,645925452965379438,2023-03-11 16:00:22.768994,3
491732559908645002,ORG1234,event,EV358,2023-11-20 21:56:08.975653,1
367734261480451714,U1697C,opportunity,opr034,2024-01-07 03:09:41.948759,1
