id,admin,name,email,bio,image,slug,addresses,locations,founded_date,website,phone_code,phone_number,linkedin,twitter,industry,cost_cutting_priorities,promotion_channels,business_goals,annual_revenue,competitors,awards,certifications,joining_reason,capabilities,opportunities,completion_status,created_at,updated_at
org2954,183,lynch llc,phillipsmonica@bernard.com,seamless intangible open system,0.0,half-participant,"('49.85665240', '18.54321860')","czech republic, karviná",1998-08-24,http://lee.com/,420,3037808841553,http://rodriguez.com/,https://www.bennett-ortiz.biz/,sign manufacturing,"prioritize key r&d projects, optimize workers' compensation coverage","event sponsorships, transit ads","develop comprehensive loyalty programs, achieve zero waste to landfill",983610988.94,"canopy growth corporation, aurora cannabis","excellence in analytics tools development, user satisfaction measurement, exceptional data science achievements","oracle certified professional (ocp), brand manager, policy analyst",vision-oriented optimal toolset,"pro097,serv046,serv288,pro059,serv280",opr116,incomplete,2024-05-31 08:08:32.725620,2024-06-20 11:29:25.625445
org2955,3547,"tran, garrett and hayes",acampos@nelson-taylor.info,organized hybrid hub,0.0,nor-left-home,"('42.54562500', '1.51473920')","andorra, la massana",1992-08-25,https://berger.com/,376,1690804581112,http://www.ortiz-martinez.biz/,http://christensen.com/,movies and sound recording,"optimize point of sale (pos) systems, automate call center operations, reevaluate sponsorship deals","referral programs, newsletters, public relations (pr), brand ambassadors","lead industry in compliance standards, maintain high credit ratings",695266999.84,tweed,outstanding achievement in data management practices,"crop scientist, public health specialist",future-proofed web-enabled project,"pro241,serv082,pro067,pro093,serv118","opr088,opr028",complete,2024-01-20 04:37:33.192327,2024-04-16 03:44:11.936756
org2956,3958,price-silva,melissabrown@wood-serrano.com,universal regional productivity,0.0,back-fact-ball-up,"('39.27139960', '46.63543120')","azerbaijan, qubadli district",1982-07-23,https://www.rose.org/,994,3003499450417,http://eaton.com/,http://www.ruiz.com/,footwear and leather goods repair,"streamline maintenance and repairs, refinance loans for better interest rates, outsource video production","pop-up ads, magazines, webinars, posters","increase employee engagement and satisfaction, enhance brand perception and trust",852752614.25,mpx bioceutical,,,object-based zero-defect hardware,"pro365,pro245",opr018,complete,2020-02-15 23:45:36.972973,2023-03-03 23:44:59.301074
org2957,3145,cohen ltd,opark@richardson-williams.com,multi-channeled fault-tolerant matrix,0.0,member-station-rate,"('-15.95940000', '-173.78300000')","tonga, niuas",2020-06-15,https://ware.com/,676,773043725808,https://allen-duncan.com/,http://smith.com/,"appliances, electrical and electronics manufacturing",reevaluate sponsorship deals,"podcasts, local sponsorships","negotiate favorable terms, reach international markets, significantly increase community engagement",73016844.5,"vivo cannabis, marimed","top performance in data analytics tools, exceptional field definition recognition, opportunities identification excellence",quality assurance technician,extended directional process improvement,"serv072,pro149,serv020","opr021,opr016,opr072",complete,2024-04-09 03:40:07.199484,2024-07-03 00:35:53.297724
org2958,2877,hansen-lamb,grodriguez@burns.com,organized directional success,0.0,let-rock-leave,"('8.88550270', '80.27673270')","zambia, northern province",1976-11-08,http://www.english.com/,260,3044459815877,https://lee.com/,https://miles.com/,motor vehicle parts manufacturing,"optimize health insurance plans, reduce billboards and outdoor advertising",newsletters,"implement industry 4.0 practices, achieve synergies through mergers, explore merger opportunities",576016536.47,"high times, innovative industrial properties","exceptional data analytics for marketing, outstanding achievement in data management practices",scrum master certification,innovative leadingedge functionalities,"pro321,pro319,serv322,serv016",opr077,complete,2022-04-29 20:18:36.426489,2022-10-21 01:47:07.953374
org2959,3223,little group,yhale@thompson-robbins.com,fundamental multi-tasking algorithm,0.0,however-dream,"('41.93441780', '25.55546720')","bulgaria, haskovo province",1999-04-09,https://morris-martinez.net/,359,3844962293978,https://russo-coleman.com/,http://sparks-williams.com/,medical device,use open source crm and erp systems,"press conferences, community events","publish influential research and white papers, reduce debt-to-equity ratio, automate key production processes",76154107.71,ianthus capital holdings,outstanding data science performance award,,horizontal 24hour analyzer,"serv132,pro191,serv146","opr100,opr099,opr119,opr042",complete,2023-02-08 06:42:39.417050,2023-05-21 19:56:36.642256
org2960,2389,"kerr, escobar and hendrix",vanessajohnson@russell.com,decentralized bottom-line monitoring,0.0,debate-chance-until,"('52.43878140', '6.50164110')","netherlands, overijssel",1973-08-30,https://bernard-lewis.biz/,31,9739045323504,http://www.martinez.biz/,http://miller.com/,civil engineering,"reduce billboards and outdoor advertising, outsource video production","outdoor advertising (billboards, posters)","increase supplier collaboration, develop proprietary technology solutions, reduce debt-to-equity ratio",472489398.98,valens groworks,,"risk management specialist, hootsuite social marketing certification, lean management specialist",front-line bi-directional protocol,"pro037,pro107,pro229","opr085,opr115,opr045,opr062,opr040",complete,2022-04-07 18:29:40.425393,2022-08-07 15:16:28.364858
org2961,1741,"robbins, anderson and young",lisa03@lane.com,de-engineered value-added projection,0.0,himself-example,"('43.27123980', '26.93612860')","bulgaria, shumen",1996-04-27,http://www.taylor.com/,359,2452281205881,http://hansen.info/,http://www.evans-steele.net/,accounting,"simplify regulatory filings, streamline sponsorship activation costs, optimize shipping and handling","white papers and ebooks, industry news, affiliate marketing","increase digital marketing roi, adopt advanced digital technologies, enhance distribution networks, develop a robust e-commerce platform",393865551.92,"the supreme cannabis company, ianthus capital holdings, aphria, terrascend","dashboard development excellence, excellence in data management solutions, outstanding data-driven customer insights",,object-based discrete application,"serv162,pro065,pro107,serv336","opr033,opr068,opr105,opr074",incomplete,2023-08-26 08:29:21.847069,2023-09-02 06:57:17.662799
org2962,299,lee plc,matthew80@nelson.com,up-sized next generation initiative,0.0,weight-other,"('15.20000000', '145.75000000')",northern mariana islands,2024-05-19,https://www.hensley.com/,1-670,3368204070239,http://vazquez-guzman.biz/,http://green.biz/,discount stores,"reassess retirement plans, use cost-effective hotel accommodations",flyers,"lead industry in compliance standards, increase supplier collaboration, attract top industry talent",638400223.73,"terrascend, high times","excellence in data management solutions, outstanding achievement in analytics for marketing, best data collaboration strategy",crop scientist,upgradable foreground core,"pro231,pro033,serv150,pro323","opr040,opr030,opr005",incomplete,2022-02-17 08:02:19.009682,2024-02-26 18:59:15.619586
org2963,3922,jackson-cruz,ysmith@johnson.net,expanded 3rdgeneration hierarchy,0.0,participant-power,"('4.87193190', '21.28450250')","central african republic, basse-kotto prefecture",2021-04-11,https://smith.net/,236,6068233789941,http://www.wolf.net/,http://www.gomez.net/,computer software,"optimize clinical trials, reduce billboards and outdoor advertising","public relations (pr), social media, radio advertising","build strong community partnerships, increase brand recognition and loyalty, enhance cybersecurity measures, reach international markets",168232300.21,"planet 13 holdings, cannamerica brands, canopy growth corporation","top performance in data privacy solutions, outstanding achievement in data management practices","cfa (chartered financial analyst), water management specialist",secured upward-trending parallelism,"pro303,pro373,serv346","opr021,opr099,opr004,opr090,opr016",complete,2022-05-19 08:29:28.082991,2022-10-04 08:48:26.034940
org2964,3147,fields group,yangangela@king.com,progressive encompassing interface,0.0,admit-image,"('46.63541700', '32.61686700')","ukraine, khersonska oblast",2008-12-15,https://howell.net/,380,2814742738442,http://www.khan.org/,http://www.king-lopez.org/,judiciary,"automate copywriting, optimize point of sale (pos) systems, reduce sales team size","white papers and ebooks, trade shows and events",maximize company valuation,966800552.95,"terrascend, medmen enterprises, canntrust holdings","asset demand diagnostic excellence recognition, best data privacy solutions, exceptional data analytics platform",,programmable clear-thinking graphic interface,"serv132,pro295,serv022","opr077,opr108,opr009,opr023,opr095",complete,2023-12-10 13:48:29.273159,2024-02-10 03:40:27.944980
org2965,311,johnston and sons,jodi87@white-jacobs.com,upgradable bandwidth-monitored attitude,0.0,radio-clear-point,"('36.70691100', '4.23333550')","algeria, tizi ouzou",1997-11-23,http://www.lewis.net/,213,2525126487175,https://www.jackson.com/,http://thomas-davis.com/,investment banking/venture,"focus on essential research partnerships, prioritize key r&d projects",linkedin,implement health and wellness programs,683228490.13,"aphria, vireo health, marimed, tweed",specific needs identification recognition,,networked next generation website,pro117,"opr043,opr080,opr042,opr001",complete,2023-09-27 11:44:59.525596,2024-04-09 05:02:40.056675
org2966,1345,phelps-hall,molly89@barnett.com,balanced bifurcated throughput,0.0,up-group-wife,"('33.32843690', '-111.98247740')","kiribati, phoenix islands",1971-01-11,https://www.peterson-ford.net/,686,6234693175838,https://www.morgan.info/,https://www.nichols.com/,other precious metals and mining,"use cost-effective support software and tools, use cost-effective green certifications, reduce warehouse storage costs","sports sponsorships, podcasts",support local economic development,590385250.03,"hexo corp, organigram holdings, charlotte's web holdings, canntrust holdings","innovation in data science applications, outstanding achievement in predictive modeling, top data science collaboration award","google cloud professional cloud architect, scrum master certification",ameliorated bottom-line portal,"pro151,pro195","opr027,opr108,opr110,opr013,opr017",complete,2022-12-16 15:23:53.674439,2023-02-11 12:05:49.832289
org2967,1804,melton llc,srangel@wallace.net,automated clear-thinking definition,0.0,across-ready-tend,"(none, none)","dominica, saint george parish",1973-12-27,https://www.avila-fisher.com/,1-767,5436107196191,http://jones.com/,https://hudson.info/,oil and gas eandp,"reduce billboards and outdoor advertising, streamline email marketing campaigns",brand ambassadors,launch 10 new products,465174109.59,"green thumb industries, ianthus capital holdings, acreage holdings, organigram holdings",most innovative recommendation engine,"business consultant, post-harvest technician",synergistic 24/7 extranet,pro159,opr070,complete,2022-11-17 17:14:01.458914,2023-07-22 09:11:16.845272
org2968,939,suarez plc,gilbertmichael@williams-simon.com,automated reciprocal paradigm,0.0,thus-stop-around,"('0.50269120', '-77.90425210')","ecuador, carchi",1982-09-27,http://www.walker.com/,593,4883053717061,http://www.hancock.info/,http://floyd-barr.com/,building structure and exterior contractors,"use open source crm and erp systems, reduce transaction costs","customer surveys, joint ventures, customer loyalty programs","reduce waste and increase recycling, publish influential research and white papers",1105720.68,"cannamerica brands, indiva","user preference analysis achievement, excellence in data management","certified internal auditor (cia), team building facilitator, shrm-cp (shrm certified professional)",innovative dedicated moderator,"pro351,serv160,serv284,pro179,serv238","opr034,opr023,opr014,opr058,opr007",complete,2023-04-07 21:36:31.585082,2024-03-17 19:23:24.806865
org2969,466,"bailey, blair and kennedy",williambullock@barrett.com,implemented incremental benchmark,0.0,shake-admit-voice,"('-21.23333333', '-159.76666666')",cook islands,2015-08-19,http://www.wilkinson.com/,682,8650171823254,https://morrow.info/,https://kirby.net/,wholesale construction materials,"streamline maintenance and repairs, negotiate lower bank fees, negotiate rent or mortgage payments",industry expos,"promote sustainable sourcing, automate key production processes, capture 20% market share, lead industry in compliance standards",651545279.0,"organigram holdings, vivo cannabis, gw pharmaceuticals",,,polarized user-facing pricing structure,"pro127,serv356,serv178,serv190,pro225","opr012,opr081,opr052",complete,2024-05-15 13:32:50.516097,2024-05-23 22:23:46.392158
org2970,3955,"douglas, watson and singh",scottevans@henderson.com,total object-oriented middleware,0.0,who-page-born,"('46.97503300', '31.99458290')","ukraine, mykolaivska oblast",2021-03-12,https://gomez-scott.com/,380,1092691331490,https://www.burke-johnson.com/,http://www.montgomery.biz/,scenic and sightseeing transportation,"streamline customer feedback programs, optimize trade show sponsorships, conduct in-house employee training workshops","linkedin, email marketing, video marketing",achieve synergies through mergers,217145657.72,acreage holdings,top performance in data quality management,,object-based cohesive initiative,"serv172,pro127,pro055,pro195,serv196","opr120,opr012",complete,2022-05-31 22:24:13.139558,2024-03-29 01:59:50.137166
org2971,2894,davis inc,tonyalee@daniels.com,de-engineered empowering installation,0.0,along-there-mouth,"('25.25225510', '51.43887130')","qatar, al rayyan municipality",2002-04-08,http://www.phelps-evans.com/,974,9106359313222,http://www.ramsey.com/,https://www.baldwin.com/,marine shipping,"optimize equipment purchase and maintenance, use cost-effective sustainable packaging","videos, banner ads, podcasts","meet regulatory requirements for ipo, increase employee engagement and satisfaction",548680561.62,"tweed, vivo cannabis",,"certified information privacy professional (cipp), cultivation consultant",diverse homogeneous internet solution,"pro145,serv022,pro051,pro079","opr107,opr079",complete,2024-04-04 10:54:39.044820,2024-07-24 00:59:24.228191
org2972,855,henderson ltd,benjamin11@smith.biz,optional didactic customer loyalty,0.0,bill-big-within,"('6.54642600', '-58.09820460')","guyana, demerara-mahaica",1984-08-31,https://www.novak-reyes.com/,592,2847238658710,http://jones.biz/,http://simmons.com/,transit and ground passenger transportation,"optimize ground transportation, optimize shipping and handling","community events, sponsored content, brand ambassadors, social media influencers","achieve significant cost reductions, implement comprehensive training programs",183180345.14,"marimed, ianthus capital holdings, the green organic dutchman","best data visualization tools, best data privacy and security practices",google analytics individual qualification (gaiq),sharable tertiary support,pro205,opr112,complete,2021-02-14 15:24:01.659283,2022-09-14 19:07:26.030710
org2973,3917,"adams, peterson and boyd",ryanstewart@peterson.info,inverse stable challenge,0.0,agree-enjoy-couple,"('18.25000000', '-63.16666666')",anguilla,1997-10-30,https://www.reyes-williams.org/,1-264,1286898791021,https://gregory.com/,https://www.terry-smith.info/,administration of justice,"streamline distribution network management, use cost-effective green certifications, automate cybersecurity solutions","sponsorships, sms marketing, influencer marketing","achieve carbon neutrality, secure speaking engagements at major conferences",607002565.51,"rubicon organics, terrascend",asset profiling achievement recognition,iso 14001 (environmental management),balanced impactful website,"serv088,serv226,pro011,pro107,pro237","opr026,opr094,opr066",incomplete,2022-03-19 17:03:49.693178,2023-03-28 08:05:06.993043
org2974,1659,"marquez, walters and leblanc",mindy53@johnson-wilson.com,synergistic systematic monitoring,0.0,put-charge-peace,"('40.15009600', '19.80679160')","albania, vlorë county",1997-08-28,http://martinez.info/,355,3649423482289,http://krueger.com/,http://reynolds-griffin.com/,mental health care,optimize equipment purchase and maintenance,"community events, public relations (pr), newspapers","become a leading brand in the industry, enhance customer service capabilities",106790022.22,"vivo cannabis, hexo corp, the green organic dutchman",robust database schema development,"product marketing specialist, safety officer",profound high-level complexity,"pro097,pro365,pro135,serv182,serv248","opr098,opr017,opr050",complete,2020-09-16 12:06:49.472368,2021-08-15 06:37:50.454887
org2975,2589,"foster, smith and figueroa",sean18@hess.net,function-based intermediate workforce,0.0,industry-five-money,"('25.48752420', '51.39656800')","qatar, umm salal municipality",1977-11-09,http://baker.com/,974,8079814809089,http://mclaughlin-jacobs.com/,http://crawford.com/,travel,"simplify travel visas and documentation, optimize health insurance plans, freeze hiring","panel discussions, instagram, videos, newspapers",increase brand recognition and loyalty,929120273.28,"columbia care, planet 13 holdings, vireo health",,change management specialist,triple-buffered mobile knowledge user,"pro059,serv206,pro011,serv352,pro113",opr027,complete,2022-03-07 01:32:22.903198,2023-05-25 08:43:17.893795
org2976,3112,allen inc,pholder@sanchez-mitchell.com,horizontal full-range pricing structure,0.0,pretty-computer,"('14.45411000', '-87.06242610')","honduras, francisco morazán department",1993-04-09,https://woodward-ingram.com/,504,1649520246838,http://harris-garcia.com/,https://harris-doyle.info/,data infrastructure and analytics,focus on essential research partnerships,"webinars, customer loyalty programs","launch 10 new products, develop comprehensive loyalty programs",980152771.93,cannaroyalty corp,"exceptional contribution to real-time data analytics, exceptional performance in cloud analytics","mentor, researcher",fundamental holistic definition,pro271,opr109,incomplete,2021-09-11 02:36:08.207671,2023-08-09 20:13:54.580284
org2977,3644,carey ltd,rellison@brown.com,advanced directional knowledge user,0.0,past-perhaps-follow,"('-11.76687050', '-70.81199530')","peru, madre de dios",2000-10-10,https://ramos.org/,51,7373983947684,http://wheeler.com/,http://thomas.com/,household services,"limit sponsorships for industry conferences, reduce sales team size, limit overtime pay",corporate announcements,"expand partnership ecosystem, increase average transaction value, achieve sustained profitability",445962694.11,"acreage holdings, tilt holdings","excellence in data science strategy, outstanding achievement in data visualization tools","shrm-cp (shrm certified professional), marketing professional, patient care advocate",face-to-face static system engine,"serv162,serv028,pro215,serv104","opr047,opr037,opr062",incomplete,2024-01-30 04:52:17.173038,2024-03-29 22:35:59.056702
org2978,2815,gibson inc,randystokes@brown.com,compatible mission-critical protocol,0.0,here-effort-up,"('-20.96670000', '167.23330000')","new caledonia, loyalty islands province",1970-01-25,http://williams.com/,687,9049315057382,https://richards-ross.org/,http://www.alexander.com/,armed forces,reduce airfare costs,promotional texts,"lead industry forums and discussions, implement health and wellness programs, secure long-term financing, adopt advanced digital technologies",584947398.19,"organigram holdings, jushi holdings, kushco holdings, acreage holdings",exceptional performance in data analytics integration,,monitored cohesive definition,"serv176,serv332","opr013,opr035,opr069,opr096,opr037",complete,2023-07-11 05:53:19.960057,2024-04-14 18:41:44.238849
org2979,2862,stone llc,peter28@haynes.com,cross-platform systemic application,0.0,suffer-color-leave,"('14.01010940', '-60.98746870')","saint lucia, castries quarter",2014-11-18,http://greene-collins.net/,1-758,6624752296126,http://mcguire.com/,https://www.wilkins.org/,forestry,streamline sponsorship activation costs,demonstrations and workshops,"enhance customer service capabilities, adopt advanced digital technologies, influence regulatory policies, develop a strong leadership pipeline",589603668.42,liberty health sciences,"micro-level analysis excellence, best achievement in data engineering solutions, comprehensive data analysis excellence",certified financial planner (cfp),balanced systemic ability,"pro369,serv016","opr075,opr105,opr024,opr055,opr062",complete,2021-11-12 15:11:35.071412,2021-12-06 18:22:07.276704
org2980,3530,yang and sons,josephbrewer@bradley.com,exclusive executive matrices,0.0,memory-born-impact,"(none, none)","dominica, saint george parish",2010-03-15,http://www.rodriguez-garcia.biz/,1-767,9667008001528,https://leach.com/,http://patrick.net/,internet marketplace platforms,"use cost-effective green certifications, minimize print advertising","podcasts, industry news, social media, outbound calls","meet regulatory requirements for ipo, maximize company valuation, identify and acquire strategic competitors, develop a robust e-commerce platform",555037012.02,"1933 industries, harvest one cannabis",outstanding achievement in data analytics techniques,"sustainability specialist, cisa (certified information systems auditor), lean management specialist",synergized needs-based concept,serv082,"opr071,opr079,opr084,opr090,opr038",incomplete,2024-07-21 20:27:31.969281,2024-07-22 04:52:52.405083
org2981,1717,alvarado-arnold,gonzalezamanda@cook.com,cross-platform exuding circuit,0.0,second-attorney-six,"('5.87017240', '8.59880140')","nigeria, cross river",1988-12-24,https://www.schmidt-tran.com/,234,8716693705892,https://smith.com/,https://www.stewart-payne.org/,staffing and employment services,use in-house compliance audits,"in-person workshops, television advertising, industry journals","increase digital marketing roi, increase brand recognition and loyalty, achieve high brand equity, achieve sustained profitability",40218557.59,"gw pharmaceuticals, rubicon organics, terrascend, indiva",,"researcher, six sigma black belt, security specialist",profit-focused heuristic access,serv280,opr006,complete,2023-04-21 12:20:21.664179,2024-06-23 14:27:55.675876
org2982,356,barber llc,maria43@reyes.com,centralized system-worthy matrices,0.0,plan-seat-consumer,"('-74.65000000', '4.48000000')",antarctica,1978-03-26,http://silva-sweeney.com/,672,4687153527956,http://www.taylor.biz/,https://guerra.com/,cleaning,"simplify travel visas and documentation, negotiate rent or mortgage payments, streamline maintenance and repairs","webinars, ebay, search engine optimization (seo)",reach international markets,100264991.5,"ianthus capital holdings, tweed",,"sustainability specialist, six sigma green belt, banking professional",profit-focused needs-based process improvement,"pro367,serv318,serv154,serv330,pro089",opr052,incomplete,2021-01-19 15:00:31.274933,2022-01-07 17:10:41.558558
org2983,674,moore inc,idaniels@lane.com,profound coherent ability,0.0,floor-recognize,"('-0.14648470', '-78.47519450')","ecuador, pichincha",2022-03-21,http://www.rodriguez-barber.com/,593,4359828687535,https://berg.com/,http://morrow.com/,biotechnology research,optimize clinical trials,"annual reports, live demos","become a leading brand in the industry, maximize company valuation, achieve synergies through mergers, double revenue",516425422.11,tilt holdings,best data science implementation strategy,,visionary fault-tolerant hub,"pro195,pro321,pro145,serv030","opr058,opr111,opr057,opr048",complete,2022-06-25 10:52:48.869278,2024-07-12 04:39:20.485677
org2984,447,carter-taylor,jenniferfields@hancock.com,cloned neutral throughput,0.0,idea-season-plan,"('13.51371030', '41.76064720')","eritrea, southern red sea region",2007-01-22,https://wheeler-walton.com/,291,9402496212458,https://case.biz/,http://www.brock.com/,international affairs,reduce community event sponsorships,content marketing,"secure long-term financing, expand product lines, achieve certifications and accreditations",663957769.24,"terrascend, canopy growth corporation, wayland group",,policy analyst,monitored exuding superstructure,pro317,"opr083,opr088,opr118,opr095,opr086",complete,2021-04-20 17:25:55.420404,2021-08-31 05:27:48.293523
org2985,1205,davis-duke,doughertyjoshua@jones.com,enhanced bifurcated open architecture,0.0,trip-glass-because,"('15.64259650', '-85.52002400')","honduras, colón department",2012-06-19,https://www.harrison.com/,504,1218560541951,https://russell.com/,http://thompson.com/,mining,"reduce sales team size, reduce billboards and outdoor advertising","posters, joint campaigns","form key strategic alliances, increase return on investment (roi), expand market share through acquisitions, lead industry in technological innovation",933948666.67,"high times, trulieve cannabis",best data-driven decision making,"medical specialist, lean management specialist, cism (certified information security manager)",switchable upward-trending parallelism,"pro115,pro181,serv374,serv014,serv188",opr058,complete,2020-06-21 01:33:51.511346,2022-03-28 17:55:20.538021
org2986,2097,moore inc,gcarpenter@morgan.com,polarized system-worthy infrastructure,0.0,walk-foot-enough,"('29.21224000', '48.06051080')","kuwait, mubarak al-kabeer",2019-01-15,https://copeland.com/,965,8560016984131,https://davis-hicks.biz/,https://www.becker.org/,education administration programs,"extend life of computers and laptops, streamline bonuses and incentives","brand ambassadors, ebay","form key strategic alliances, meet regulatory requirements for ipo, increase employee engagement and satisfaction",845149691.41,"cannabix technologies, marimed, cresco labs","outstanding achievement in data science models, best asset performance analytics recognition, excellence in machine learning applications",,persevering homogeneous graphic interface,serv056,"opr083,opr103,opr043,opr074",incomplete,2022-08-26 11:02:15.309579,2023-04-05 12:29:02.443096
org2987,3788,franco inc,amy03@deleon.net,automated upward-trending paradigm,0.0,door-have-including,"('8.53604490', '26.79678490')","south sudan, northern bahr el ghazal",1982-07-23,https://www.jenkins.com/,211,7461734414876,http://hall.org/,https://www.lewis-hawkins.com/,staffing and employment services,"negotiate better rates for raw materials, optimize display advertising costs","blogs, blog","achieve carbon neutrality, secure long-term financing",485468450.57,"acreage holdings, jushi holdings",,"genetics specialist, policy analyst, pmp (project management professional)",balanced motivating website,"pro231,serv198,serv056,serv148,pro181",opr047,complete,2021-09-02 09:13:35.213421,2022-12-08 06:46:03.871402
org2988,3652,hale-willis,joseph75@diaz-ford.com,persistent discrete data-warehouse,0.0,positive-serious,"('46.83333333', '-56.33333333')",saint pierre and miquelon,2015-05-17,http://anderson.info/,508,1255225667827,http://www.simmons-may.com/,http://mitchell-smith.com/,specialty business services,reduce transaction costs,sms marketing,"secure long-term financing, meet regulatory requirements for ipo",438364494.97,"charlotte's web holdings, aleafia health",,"policy analyst, itil (information technology infrastructure library)",synergized context-sensitive open architecture,"serv232,serv326,pro067,serv034,pro347","opr116,opr112",complete,2023-11-22 04:54:18.347524,2023-12-28 05:36:10.422743
org2989,2404,fleming group,tyler73@martinez-smith.info,user-friendly analyzing benchmark,0.0,those-guy-find,"('32.32558840', '15.09925560')","libya, misrata district",2009-11-17,http://adams-james.com/,218,5743692642561,http://www.stewart.info/,http://www.baker.com/,drug manufacturers - major,"limit sponsorships for industry conferences, reevaluate sponsorship deals, limit litigation costs","videos, search engine optimization (seo)",double revenue,411170180.44,harvest health & recreation,"outstanding data-driven insights, data storage efficiency",brand manager,user-friendly actuating pricing structure,"pro119,pro185,pro101",opr050,complete,2021-05-28 09:03:00.081241,2022-09-28 07:47:26.840984
org2990,1491,hall llc,sschmidt@zavala.net,up-sized content-based moratorium,0.0,size-wait-while,"('25.84827980', '88.94141340')","bangladesh, nilphamari district",1971-09-27,https://www.duncan.com/,880,1874866584186,https://www.leach-gibson.org/,https://randolph.com/,industrial metals and minerals,"reduce non-essential employee wellness programs, negotiate better rates for raw materials",customer alerts,"develop proprietary technology solutions, expand product lines",603527499.42,"aphria, organigram holdings, curaleaf holdings, vivo cannabis","best use of data in customer insights, engaging user experience",,multi-layered transitional initiative,serv286,"opr102,opr041",complete,2020-10-20 13:03:03.108665,2021-02-15 03:03:15.753862
org2991,874,king llc,laneabigail@smith-spencer.com,face-to-face full-range help-desk,0.0,moment-agreement,"('4.00000000', '-53.00000000')",french guiana,2019-11-08,http://wilson.com/,594,8606558479561,https://meyers.net/,https://www.cunningham.biz/,performing arts and spectator sports,"optimize server and networking equipment usage, outsource video production, reduce utility usage (electricity, water, gas)","workshops, retargeting campaigns, sms marketing, sponsored content","double revenue, expand product lines, enhance brand perception and trust",251396411.17,gw pharmaceuticals,exceptional contribution to data science models,"certified professional in supply management (cpsm), soil scientist, market research analyst",operative fresh-thinking help-desk,serv128,"opr018,opr093,opr067",incomplete,2023-05-23 07:49:03.954475,2024-03-29 13:29:13.858912
org2992,3935,murray llc,amoon@alvarez-wells.com,enhanced analyzing synergy,0.0,call-room-west,"('47.55149260', '-101.00201190')","united states, north dakota",2020-12-15,http://welch-clark.com/,1,5444364243936,https://www.gregory.com/,https://www.hancock.info/,textile manufacturing,"standardize contract drafting and review, reduce sales team size, limit networking mixers",press conferences,"significantly increase community engagement, invest in advanced technologies, execute a successful sale strategy",443040651.65,"marimed, terrascend, vireo health, high times","behavioral data capture innovation, outstanding achievement in predictive analytics solutions",start-up advisor,upgradable uniform website,"serv102,serv174,serv048,pro023","opr012,opr006,opr088,opr030",complete,2021-04-23 01:44:58.780317,2024-06-19 15:12:26.999858
org2993,1311,"hernandez, mendoza and bowman",igarcia@rich.info,profit-focused scalable infrastructure,0.0,treatment-owner-guy,"('40.36296930', '49.27368150')","azerbaijan, absheron district",2002-01-07,https://www.hernandez-perez.org/,994,7893395058058,https://hartman-martinez.net/,https://www.rodriguez.com/,fashion,use cost-effective green certifications,"amazon, video ads, banner ads","develop a strong brand portfolio, develop educational programs and materials",627435466.25,"emblem cannabis, planet 13 holdings","outstanding achievement in analytics for healthcare, outstanding achievement in data science research","industry professional, entrepreneurship coach, demographic analyst",re-engineered neutral focus group,"pro219,serv194,serv364,pro315,serv336","opr036,opr101,opr052",complete,2022-12-19 23:44:58.599722,2023-05-06 00:21:53.378625
org2994,3352,suarez-anderson,gthomas@walton.org,operative web-enabled framework,0.0,question-itself-top,"('53.61265050', '12.42959530')","germany, mecklenburg-vorpommern",2012-09-27,http://www.hart.net/,49,8800545899758,http://dunn-rosario.com/,http://www.garcia-smith.com/,reit - healthcare facilities,"reassess retirement plans, focus on essential research partnerships, optimize patenting and intellectual property costs",posters,"execute a successful sale strategy, achieve high brand equity",799405086.51,"aurora cannabis, columbia care, curaleaf holdings",,"entrepreneurship coach, professional engineer (pe), aws certified solutions architect",operative content-based support,"serv280,serv090,pro047",opr005,incomplete,2024-07-14 10:12:51.023829,2024-07-23 22:29:14.293900
org2995,3258,"johnston, spears and kane",legrace@hunt.net,diverse zero-defect complexity,0.0,meet-person-matter,"('10.62673990', '-85.44367060')","costa rica, guanacaste province",1981-07-15,http://vaughn.biz/,506,1739459430332,http://www.bryant-gill.net/,http://www.mccormick.com/,correctional institutions,"reduce inventory purchases, reduce trade show booths",instagram,achieve carbon neutrality,140568534.11,"mpx bioceutical, high times, terrascend, auxly cannabis group",,industry professional,compatible zero administration hardware,"pro025,pro251",opr068,complete,2023-10-31 23:28:27.548815,2024-04-22 20:26:26.525717
org2996,2782,murphy ltd,torresjason@garcia.org,fully-configurable mission-critical strategy,0.0,fish-blue-court,"('50.61190370', '13.78700860')","czech republic, ústí nad labem",2002-06-29,http://johnson.com/,420,7783109604218,https://www.garza-prince.net/,https://www.rogers-hernandez.com/,consumer services,refinance loans for better interest rates,"online store, online display advertising","prepare for public listing, double customer base, expand intellectual property portfolio",508573111.26,vireo health,exceptional data processing efficiency,"cisco ccna (cisco certified network associate), lighting technician, teacher",synergized full-range support,"serv004,pro053,pro343","opr015,opr013,opr052,opr028,opr078",complete,2022-04-15 06:43:23.131356,2022-05-13 18:20:01.056929
